OBJECTID,NAME,state,coyote_year_agencies,coyote_map,xcoord_centroid,ycoord_centroid,human.pop2010,area_sqkm,human.pop.dens.2010,BIO12_median,BIO15_median,BIO17_median,snow_mean,tree.canopy_mean.2011,mixed.f.2011,devel.21.22.2011,NPPmedian,NPPstdev,MIXED_FORE.1992,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,huntdays.2004,huntdays.2005,huntdays.2006,huntdays.2007,huntdays.2008,huntdays.2009,huntdays.2010,huntdays.2011,huntdays.2012,huntdays.2013,huntdays.2014,huntdays.2015
2104,Noble,Ohio,NA,1950,-81.45,39.76,14637,1052.36,13.916,1003,18,196,19.49,58.212,0.003,7.384,1337.666626,56.04271016,40.6,1346,1408,1569,1995,1788,1958,2125,3613,2182,2066,2626,2859,2986,3831,3920,3486,3626,3738,4109,3143,3413,4253,3757,4138,3832,4493,4192,4596,4980,4223,3936,3488,3091,2419,2970,,,,,,,,,,,,,
2105,Ottawa,Ohio,1980,1950,-83.17,41.53,41381,641.85,64.545,852,22,154,47.41,5.622,0,10.115,820.666687,15.75595126,0.4,23,28,30,23,20,27,43,78,116,171,192,178,261,289,346,230,254,237,233,273,221,307,371,317,288,355,427,369,411,404,416,379,402,488,424,,,,,,,,,,,,,
2106,Paulding,Ohio,1980,1950,-84.57,41.11,19581,1100.41,17.824,866,21,158,48.22,5.024,0.002,6.743,813.166687,18.22629705,11.08,171,143,119,132,132,197,342,424,440,426,485,526,657,520,466,308,313,299,341,361,343,505,623,572,626,757,769,926,1023,1441,1127,1188,1047,1072,1064,,,,,,,,,,,,,
2107,Perry,Ohio,1985,1940,-82.23,39.73,36058,1061.34,33.974,1024,20,200,24.84,50.563,0.004,7.616,1146.666626,180.325733,0.47,1425,1544,1648,2113,1921,1960,1962,1868,1849,1939,2139,2577,2828,3804,4061,3952,3469,2230,2356,3721,3966,5107,4340,4660,4320,4738,4344,4683,4556,3876,3553,3461,2732,2495,2867,,,,,,,,,,,,,
2108,Pickaway,Ohio,1956,1920,-83.02,39.63,55803,1321.67,42.142,972,20,189,29.75,7.825,0.684,6.39,863.333374,24.95507846,0.11,108,208,251,269,264,508,543,579,590,673,759,774,939,1228,1225,852,735,587,586,885,979,1080,1120,894,1104,1217,1238,1131,1370,1201,1049,1043,804,806,803,,,,,,,,,,,,,
2109,Pike,Ohio,1980,1950,-83.07,39.07,28692,1140.84,25.165,1038,17,212,16.59,58.248,0.053,5.591,1226.333374,92.64429026,15.11,276,354,488,563,504,865,977,1018,936,1062,1392,1584,1828,2125,2232,2161,2320,1947,1538,2121,2153,2343,2356,2652,2020,2558,2238,2620,2606,2304,2367,2256,2096,1880,2382,,,,,,,,,,,,,
2110,Portage,Ohio,1952,1950,-81.19,41.16,161386,1275.4,126.563,973,17,189,48.82,37.994,0.03,14.676,992.5,125.4425265,10,126,128,168,189,186,269,289,502,617,732,864,991,1068,1344,1601,1431,1385,899,1121,1527,1567,1738,1991,2012,2044,2407,2415,2714,2601,2429,2702,2096,2007,1971,2178,,,,,,,,,,,,,
2111,Preble,Ohio,1947,1940,-84.64,39.74,42185,1125.03,37.572,1010,19,199,34.81,13.978,1.168,7.6,869.666687,20.25271175,5.61,51,56,96,94,89,159,222,307,340,595,576,657,758,1034,982,651,423,310,391,466,561,630,612,549,663,695,784,851,1001,940,999,1197,1070,1020,965,,,,,,,,,,,,,
2112,Putnam,Ohio,1947,1960,-84.12,41.02,34464,1259.81,27.384,881,21,164,46.7,3.73,0,7.265,800.666687,7.34085974,18.89,122,80,100,101,67,94,113,184,303,333,358,363,430,442,349,254,211,239,234,297,322,446,513,605,561,691,722,716,786,917,733,784,687,759,704,,,,,,,,,,,,,
2113,Richland,Ohio,1980,1940,-82.53,40.77,124177,1297.5,95.934,976,22,176,48.65,29.821,0.012,11.941,874.833374,36.0136703,4.47,634,649,765,639,646,705,1084,981,1037,1177,1351,1498,1629,1903,1917,1820,1688,941,1147,1505,1636,1811,2785,3394,3659,4129,4129,4542,4754,4695,4038,3851,3242,3144,3189,,,,,,,,,,,,,
2114,Ross,Ohio,1980,1940,-83.06,39.33,78090,1822.12,42.842,1014,19,201,21.79,42.017,0.028,5.88,1070.666626,150.8186806,7.09,659,835,1040,1005,1505,1633,1800,1975,1998,2135,2802,3040,3385,4108,4338,4218,4109,3585,2550,3797,3706,3882,3719,4088,3445,4266,3785,4104,4357,3864,3742,3530,3088,2922,3425,,,,,,,,,,,,,
2115,Sandusky,Ohio,1980,1950,-83.14,41.35,60882,1091.48,55.836,873,22,159,47.4,7.275,0.003,10.103,829.333313,15.01990917,21.01,163,167,127,121,107,103,164,237,322,344,381,433,599,655,663,457,474,401,437,558,525,621,673,676,629,702,713,839,850,798,766,789,773,935,874,,,,,,,,,,,,,
2116,Scioto,Ohio,1980,1950,-83,38.8,79506,1624.68,48.932,1056,16,224,11.52,62.132,0.121,6.653,1334.666626,88.26328229,0.09,88,132,156,197,171,250,332,537,586,761,1049,1216,1389,1733,2074,1793,1979,1640,1376,2024,2119,2879,2078,2684,2192,3012,2949,3479,3030,2809,2887,2802,2706,2148,3034,,,,,,,,,,,,,
2117,Seneca,Ohio,1980,1950,-83.12,41.12,56662,1453.63,39.037,904,22,169,47.64,8.562,0.006,7.804,826.333313,12.74998748,0.38,338,332,301,285,266,235,345,403,473,418,600,610,991,1027,992,633,727,603,679,901,965,1073,1143,1852,1895,1974,1985,1942,2254,1988,1609,1916,1641,1677,1785,,,,,,,,,,,,,
2118,Shelby,Ohio,1980,1950,-84.2,40.33,49374,1063.53,46.471,929,21,173,41.68,10.025,0.006,8.381,849,16.50060537,0.37,168,167,193,167,180,259,391,470,488,715,837,600,746,890,815,725,361,325,438,511,561,620,664,685,720,875,1004,958,1051,1111,1009,1290,1104,1118,1050,,,,,,,,,,,,,
2119,Stark,Ohio,1985,1940,-81.36,40.81,375321,1510.56,248.64,955,18,184,42.35,24.769,0.029,25.363,893.333313,74.33110337,0.01,216,230,275,263,264,393,428,516,477,614,694,703,815,1307,1303,1114,947,624,721,968,1118,1207,1313,1551,1653,1900,2089,2199,2565,2346,2181,2571,2580,2625,2760,,,,,,,,,,,,,
2120,Summit,Ohio,1985,1920,-81.52,41.12,541565,1101.25,491.969,958,17,187,43.88,35.646,0.02,45.533,947,120.3833693,0,31,36,42,69,82,116,205,190,270,264,445,456,587,756,1164,1127,1002,903,990,1122,1029,1181,1242,1478,1175,1451,1323,1366,1455,1344,1494,1410,1431,1438,1487,,,,,,,,,,,,,
2121,Trumbull,Ohio,1948,1950,-80.76,41.31,209936,1645.14,127.838,971,18,184,47.07,38.457,0.022,17.276,1056,85.82415285,0.04,730,628,618,869,921,791,734,859,1267,1511,1422,1729,1825,2079,2353,1984,1992,1324,1537,1828,2169,2662,3467,3587,3067,3447,3585,3976,3584,3497,3310,3374,3593,3190,3293,,,,,,,,,,,,,
2122,Tuscarawas,Ohio,1980,1940,-81.47,40.44,92542,1499.07,61.76,972,20,186,32.66,46.024,0.004,9.468,1176,139.6860946,0.01,1746,2004,2140,2240,1913,1410,1769,2476,2656,2821,3679,3696,3886,4256,4925,4251,3666,2520,2896,4138,4694,6650,5543,6760,6525,7478,7651,8814,9010,8164,6953,6764,5774,4885,4921,,,,,,,,,,,,,
2123,Union,Ohio,1940,1970,-83.37,40.3,52390,1112.72,47.002,931,21,172,38.56,9.483,0.001,7.712,854.166687,21.95252471,0.02,219,244,336,256,230,254,470,564,600,682,727,646,716,1017,957,685,413,400,483,680,700,1059,980,903,959,956,901,863,983,967,996,951,826,905,932,,,,,,,,,,,,,
2124,Van Wert,Ohio,1985,1950,-84.58,40.85,28698,1068.25,26.908,882,21,163,45.75,3.257,0,7.96,793,7.739509818,0.01,46,42,45,61,33,70,98,155,209,214,269,274,386,375,325,210,201,164,162,205,250,296,355,297,447,507,536,611,662,835,646,636,491,576,492,,,,,,,,,,,,,
2125,Vinton,Ohio,NA,1920,-82.48,39.25,13415,1081.06,12.428,1033,19,204,14.35,68.964,0.007,6.02,1356.666748,62.45093162,0,1121,1352,1609,2309,1775,948,1099,1573,1733,1926,2522,3247,3512,3240,3927,4123,4670,3475,2124,3643,3565,4316,3506,3345,2946,3420,3025,3337,3942,3048,3177,3381,3133,2503,3059,,,,,,,,,,,,,
2126,Warren,Ohio,NA,1920,-84.16,39.43,213192,1088.54,195.393,1038,18,207,26.44,26.019,0.219,20.572,905,9.384672347,0,33,44,52,73,75,146,206,249,268,439,593,586,694,860,1129,1221,1217,854,956,1004,1277,1356,1377,1171,1324,1544,1528,1523,1674,1693,1634,1592,1345,1244,1266,,,,,,,,,,,,,
2127,Washington,Ohio,1980,1940,-81.5,39.45,61683,1639.43,37.683,1020,16,209,16.73,58.645,0.048,8.501,1375.333374,112.1214748,0,1714,1865,2144,2460,2148,2282,2602,3653,2489,2582,2912,3336,3194,4307,4461,3925,4304,3860,4281,4117,4171,5582,4709,5459,4946,5645,4650,5440,5203,4594,4223,4072,3298,2955,3526,,,,,,,,,,,,,
2128,Wayne,Ohio,1980,1990,-81.88,40.83,114505,1456.2,78.643,953,20,177,45.66,16.263,0.014,11.224,889.333313,16.59623823,0.27,282,328,357,261,226,316,358,448,454,523,607,508,692,945,990,872,771,541,558,810,862,977,1178,1249,1874,2075,2054,2234,2269,2353,1948,2085,1908,1923,1971,,,,,,,,,,,,,
2129,Williams,Ohio,1980,1990,-84.58,41.56,37535,1103.86,34.1,878,21,159,48.77,9.889,0.021,7.935,840.333313,17.04401479,0,801,659,696,592,518,697,889,1068,1265,1123,1189,912,1606,1523,1478,1008,917,958,935,1122,1145,1160,1298,2083,1428,1537,1669,1819,1985,2316,2099,2078,1904,1790,1836,,,,,,,,,,,,,
2130,Wood,Ohio,1942,1990,-83.62,41.36,125502,1614.83,77.71,854,22,156,48.98,4.364,0.003,11.372,808.666687,9.674128556,0.68,149,138,81,42,69,92,144,198,293,368,409,372,547,538,476,296,348,328,322,371,428,538,598,678,684,756,880,872,961,918,705,863,731,1078,841,,,,,,,,,,,,,
2131,Wyandot,Ohio,1980,1990,-83.3,40.84,22596,1053.16,21.473,908,21,171,44.89,9.252,0.008,6.981,814.166687,11.48761687,0,358,302,342,265,281,387,520,553,648,776,1125,870,1162,990,1051,611,579,496,590,744,842,1037,985,1562,1504,1868,1793,1830,1897,1793,1540,1634,1410,1568,1515,,,,,,,,,,,,,
2317,Abbeville,South Carolina,1983,1990,-82.46,34.22,25335,1353.93,18.773,1201,14,250,2.01,62.837,1.047,6.588,1364.666626,91.08225859,0.01,,,,,,,,,,,,,,,,,,,,,,,,7341,5885,4469,4721,5641,4860,4584,4962,5162,5122,5086,,,73927,60490,42342,49369,64243,,51056,56237,54363,52859,63086,
2318,Aiken,South Carolina,1988,1990,-81.63,33.54,160565,2860.73,55.964,1216,18,231,1.37,56.164,3.153,7.971,1002.833374,176.6566396,0.07,,,,,,,,,,,,,,,,,,,,,,,,7779,5824,3669,4963,5801,4940,6562,5241,5248,5879,4996,,,93891,67643,43914,52375,54617,,63413,64973,72429,76505,61911,
2319,Allendale,South Carolina,1985,1990,-81.35,32.98,10351,1103.11,9.445,1215,24,215,1.43,62.73,1.598,3.97,1266.333252,195.4669592,20.07,,,,,,,,,,,,,,,,,,,,,,,,9023,7021,5637,5422,6308,6336,5860,4348,4916,5707,4054,,,69628,48904,46266,45604,42119,,26212,34244,36755,34612,29190,
2320,Anderson,South Carolina,1978,1990,-82.64,34.51,187269,1989.43,94.06,1270,13,273,1.53,45.153,0.517,16.052,1140.166748,90.84171913,19.56,,,,,,,,,,,,,,,,,,,,,,,,5128,4735,4161,4346,5005,5950,5769,5535,5640,5198,4690,,,65311,53318,41658,54498,54159,,62908,57419,59881,61197,63004,
2321,Bamberg,South Carolina,1989,1990,-81.05,33.21,15949,1017.21,15.717,1218,24,219,1.39,64.959,0.432,4.88,1105,156.6744719,7.09,,,,,,,,,,,,,,,,,,,,,,,,8910,8130,6128,6441,6144,6893,8365,7397,5891,5739,5523,,,74717,57498,51027,49144,43467,,62616,46257,53516,45728,46127,
2322,Barnwell,South Carolina,1989,1990,-81.43,33.26,22630,1456.07,15.536,1203,21,222,1.81,62.775,2.106,3.49,1139.5,212.0276374,25.37,,,,,,,,,,,,,,,,,,,,,,,,6145,5244,4660,5774,6158,4493,5091,4361,4288,5105,4374,,,52779,41065,50001,44028,47478,,32382,33064,40150,39454,30156,
2323,Beaufort,South Carolina,NA,1990,-80.73,32.39,162989,1504.82,107.809,1274,35,211,1.72,37.517,0.739,8.916,1267.333374,206.487943,33.51,,,,,,,,,,,,,,,,,,,,,,,,3637,1962,2461,1717,2151,2480,3237,1618,2319,1554,2811,,,23782,16370,14167,18517,15351,,19163,11390,21436,9360,20857,
2324,Berkeley,South Carolina,1980,1990,-79.95,33.2,178783,3156.25,56.346,1263,28,227,2.09,68.05,1.018,5.165,1639.333374,208.3950899,0.79,,,,,,,,,,,,,,,,,,,,,,,,5642,6453,4477,6232,7422,6143,5011,5038,5480,5511,6370,,,61194,53972,47380,68485,68525,,62631,60111,63874,75800,73017,
2325,Calhoun,South Carolina,1986,1990,-80.77,33.67,15126,1017.61,14.912,1187,23,216,1.41,56.966,0.918,5.348,1019.333313,188.3116605,0.01,,,,,,,,,,,,,,,,,,,,,,,,3909,5104,4318,4578,3787,5088,4344,5156,3962,4893,3645,,,46862,41350,42186,37144,36756,,42787,44431,37722,47030,37496,
2326,Charleston,South Carolina,NA,1990,-79.95,32.84,351482,2547.19,137.488,1264,32,222,1.72,48.61,1.02,9.444,1385.166748,332.8634164,0.01,,,,,,,,,,,,,,,,,,,,,,,,5426,5736,4398,5312,6382,5321,5912,4621,5138,4334,4701,,,48394,45937,42333,43605,50468,,47394,40155,47900,39390,45044,
2327,Cherokee,South Carolina,NA,1990,-81.62,35.05,55397,1045.61,52.928,1258,11,283,2.48,60.881,1.415,10.101,1295.166748,109.6042037,0.01,,,,,,,,,,,,,,,,,,,,,,,,4186,4064,3062,3545,3457,3431,3521,2534,3361,3658,2809,,,32062,26952,33335,37749,32723,,30136,29714,35462,38075,34610,
2328,Chester,South Carolina,1989,1990,-81.16,34.69,33096,1541.78,21.495,1202,14,257,3.18,72.149,1.481,5.718,1493.333374,68.91821148,0,,,,,,,,,,,,,,,,,,,,,,,,8315,7483,7225,6150,6278,5965,5887,5685,6747,5558,4757,,,71774,67265,67652,55292,63005,,45732,56183,68910,67542,54848,
2329,Chesterfield,South Carolina,1986,1990,-80.16,34.64,46665,2095.19,22.305,1177,18,238,2.72,56.434,2.445,6.506,1219,117.1026205,0.38,,,,,,,,,,,,,,,,,,,,,,,,5039,4046,4386,4295,4517,4540,3883,3350,3667,4851,3579,,,48790,46218,58914,53545,57705,,39106,41042,43774,55777,44654,
2330,Clarendon,South Carolina,1986,1990,-80.21,33.67,34944,1798.46,19.445,1192,24,216,1.19,50.863,0.761,5.403,1133.5,156.9346035,0.01,,,,,,,,,,,,,,,,,,,,,,,,4969,4534,6644,5680,7186,4582,3750,4947,5065,5953,4176,,,37485,30775,53389,42850,53132,,37479,49551,41708,46117,41861,
2331,Colleton,South Carolina,1988,1990,-80.67,32.87,38914,2726.21,14.266,1275,29,221,1.57,69.477,1.016,4.199,1608.666626,177.2799074,0,,,,,,,,,,,,,,,,,,,,,,,,10315,10175,9232,9449,11347,10182,9315,8300,7918,8021,8662,,,92820,82218,80792,83646,97539,,73881,77923,71219,69720,73064,
2332,Darlington,South Carolina,NA,1990,-79.96,34.33,68617,1462.56,46.959,1163,22,224,1.72,46.578,0.52,7.205,977,160.7845216,0.02,,,,,,,,,,,,,,,,,,,,,,,,1478,1748,1945,2251,2527,1871,1722,2313,2315,2160,1588,,,20340,22747,21901,35345,34484,,26620,22680,24754,26301,21322,
2333,Dillon,South Carolina,NA,1990,-79.38,34.39,32120,1071.02,29.936,1183,23,228,1.98,54.606,0.44,5.782,1001,129.0872303,0.59,,,,,,,,,,,,,,,,,,,,,,,,1485,1621,1523,1715,1759,1885,1640,2132,1482,1500,2015,,,14498,20093,16138,18761,19288,,20807,20054,20380,15733,18177,
2334,Dorchester,South Carolina,1989,1990,-80.41,33.08,137476,1506.56,90.64,1265,27,224,1.61,71.081,1.24,8.277,1464.166748,245.5869058,24.5,,,,,,,,,,,,,,,,,,,,,,,,4277,4003,4188,4889,5557,4890,4887,4746,4813,5478,4984,,,41679,44386,42486,49176,53082,,48859,41374,43013,53518,53267,
2335,Edgefield,South Carolina,1982,1990,-81.97,33.77,26966,1273.41,21.191,1202,16,237,1.97,70.095,1.103,4.739,1420.666626,195.0338252,3.76,,,,,,,,,,,,,,,,,,,,,,,,4542,4430,4445,4421,4154,3207,3829,4110,5007,5431,3847,,,53566,40589,46659,42229,42639,,38048,37671,45179,52764,42565,
2336,Fairfield,South Carolina,1989,1990,-81.12,34.39,23890,1853.23,12.927,1180,16,239,3.11,75.069,0.647,3.704,1536.833252,48.08483848,0.04,,,,,,,,,,,,,,,,,,,,,,,,10894,10534,7975,9041,7311,7181,6925,7437,7264,7999,5733,,,92713,78718,80682,81192,74496,,57017,74208,70108,83396,69681,
2337,Florence,South Carolina,1988,1990,-79.7,34.02,137088,2098.5,65.23,1185,24,220,1.43,57.166,0.659,8.153,1016.333313,146.3574869,0.1,,,,,,,,,,,,,,,,,,,,,,,,5666,5242,6612,5958,6724,7243,7020,6341,4997,5539,5340,,,50627,50365,54075,60947,57264,,61443,60796,54283,69216,64216,
2338,Georgetown,South Carolina,1989,1990,-79.34,33.44,60094,2162.91,27.813,1307,27,249,2.31,60.886,0.3,4.142,1776.833374,210.471755,0.23,,,,,,,,,,,,,,,,,,,,,,,,4623,3464,3820,4180,5202,4574,4741,3886,3760,3386,3971,,,41107,39172,34837,51583,50325,,55565,43766,41383,40743,49213,
2339,Greenville,South Carolina,1989,1990,-82.37,34.89,452859,2136.5,211.198,1357,12,297,2.05,59.018,1.372,22.884,1213.333252,186.5319616,0.25,,,,,,,,,,,,,,,,,,,,,,,,1160,1144,2133,3774,3098,3267,2526,3159,2501,3016,3401,,,14369,16601,25024,36581,38748,,30771,34440,32707,35450,50089,
2340,Greenwood,South Carolina,1983,1990,-82.12,34.15,69703,1207.29,57.7,1199,14,249,2.45,65.91,0.786,11.109,1457.666626,112.5475541,0.23,,,,,,,,,,,,,,,,,,,,,,,,4361,4855,4898,4582,4628,4501,3230,4415,4965,4125,4954,,,36695,38339,44325,40938,47848,,39107,48570,49282,45793,51481,
2341,Hampton,South Carolina,1986,1990,-81.14,32.78,21049,1453.47,14.51,1239,28,211,1.34,68.809,0.507,4.608,1398.666626,189.3222744,0.21,,,,,,,,,,,,,,,,,,,,,,,,9410,10954,8868,7182,9245,7356,6673,7625,6218,7419,7177,,,79681,68440,67875,49477,59740,,21621,60922,54552,64579,47256,
2342,Horry,South Carolina,NA,1990,-79,33.92,270430,2972.04,90.608,1278,27,232,1.54,53.858,0.199,11.618,1152.5,239.8067098,1.14,,,,,,,,,,,,,,,,,,,,,,,,3270,4113,3869,5032,5281,3682,4613,4846,4054,4800,3719,,,36119,42391,38296,51196,50457,,50471,51030,42121,53727,48674,
2343,Jasper,South Carolina,1986,1990,-81.03,32.44,24939,1729.46,14.326,1261,32,206,1.56,66.139,0.856,4.084,1588.166626,169.1860734,2.87,,,,,,,,,,,,,,,,,,,,,,,,6484,4688,5727,5522,6088,4504,4385,4522,4166,3806,3706,,,48278,34120,44609,38108,40191,,22484,41400,34166,28110,28163,
2344,Kershaw,South Carolina,NA,1990,-80.59,34.34,61851,1917.16,32.181,1145,19,229,2.44,61.606,5.183,6.44,1198.666626,134.0383807,11.04,,,,,,,,,,,,,,,,,,,,,,,,6176,6870,4260,6095,5836,6216,4628,5457,5036,5675,5143,,,47505,65011,49105,56644,65051,,52279,62695,62167,67558,64744,
2345,Lancaster,South Carolina,NA,1990,-80.7,34.69,76889,1440.25,53.221,1178,15,249,2.73,67.822,3.374,7.76,1294.333374,123.6820473,0.79,,,,,,,,,,,,,,,,,,,,,,,,6318,5861,5503,6055,5133,4752,4267,4492,5271,5095,4797,,,49756,47276,51605,46312,45913,,38945,47984,53645,55394,54645,
2346,Laurens,South Carolina,NA,1990,-82,34.48,66500,1905.96,34.91,1221,13,266,2.37,65.888,0.634,9.164,1406,134.0565325,0.01,,,,,,,,,,,,,,,,,,,,,,,,7744,6370,6001,7821,7951,6417,7072,7914,6013,6363,5544,,,65328,53536,56618,70494,77094,,69355,82251,60580,79090,65879,
2347,Lee,South Carolina,NA,1990,-80.25,34.16,19191,1052.91,18.254,1157,21,221,1.53,48.043,1.247,4.61,995.666626,62.86276353,0.64,,,,,,,,,,,,,,,,,,,,,,,,4107,2987,3813,3275,3421,4448,3015,3391,4267,3754,3080,,,41114,31840,34227,30559,39142,,35525,33876,45520,36010,34263,
2348,Lexington,South Carolina,1986,1990,-81.27,33.9,263406,1976.7,132.742,1217,20,233,1.48,47.266,2.339,16.063,982.666626,142.2118583,2.08,,,,,,,,,,,,,,,,,,,,,,,,1819,2726,1757,2877,2168,3349,2913,3018,2998,3029,2693,,,22692,34758,20026,39906,32835,,37414,37289,44321,37995,43032,
2349,McCormick,South Carolina,1989,1990,-82.31,33.9,10228,1062.49,9.631,1189,15,239,2.85,69.913,0.807,5.862,1539,102.0863532,0.04,,,,,,,,,,,,,,,,,,,,,,,,4587,4090,4514,4017,3761,2574,2231,2801,3462,2962,2022,,,41479,33292,35477,31021,40962,,25789,32524,39133,34466,32475,
2350,Marion,South Carolina,1989,1990,-79.36,34.08,33001,1272.84,25.975,1231,24,231,1.58,64.62,0.337,4.822,1189.666626,177.822326,0.81,,,,,,,,,,,,,,,,,,,,,,,,4690,3000,2960,3090,3611,2916,2204,3446,1893,1743,1825,,,35171,31969,26036,25015,28848,,32220,35053,21737,23358,29969,
2351,Marlboro,South Carolina,1989,1990,-79.68,34.6,28873,1298.87,22.276,1169,21,230,2.38,57.609,0.652,5.158,1107,182.6724832,0.44,,,,,,,,,,,,,,,,,,,,,,,,3149,2615,3329,3058,2336,2811,1899,2846,2468,2862,2261,,,37266,28848,37721,32038,26362,,23053,37874,30259,32245,20574,
2352,Newberry,South Carolina,1987,1990,-81.59,34.28,37575,1670.61,22.452,1204,15,251,2.61,66.535,1.044,6.742,1474.166748,102.9957426,0.76,,,,,,,,,,,,,,,,,,,,,,,,6296,8005,5523,7927,7574,6696,5803,6213,7277,8024,5757,,,58223,65000,54607,71325,72369,,58918,64200,67195,65631,61844,
2353,Oconee,South Carolina,1985,1990,-83.06,34.75,74359,1791.64,41.455,1515,12,327,2.07,66.591,3.581,9.124,1428,163.2364421,6.32,,,,,,,,,,,,,,,,,,,,,,,,886,907,831,1395,1120,1109,1301,1364,1329,1474,1750,,,15445,13191,17102,20997,21997,,21670,23569,21123,25846,24240,
2354,Orangeburg,South Carolina,1988,1990,-80.8,33.44,92346,2945.87,31.4,1209,23,220,1.36,57.177,0.831,6.528,1053.333374,127.3493848,0.01,,,,,,,,,,,,,,,,,,,,,,,,11850,12892,11344,11167,11287,12066,13495,13086,10992,11753,10230,,,95286,90697,96169,94948,98377,,118070,112667,98586,125918,99987,
2355,Pickens,South Carolina,1986,1990,-82.72,34.88,119217,1317.62,90.484,1484,11,328,2.01,66.832,1.515,14.476,1319.666626,167.0442737,1.62,,,,,,,,,,,,,,,,,,,,,,,,1426,1472,1056,1411,1614,1628,1851,1305,1974,2180,2071,,,17356,19837,17071,19680,19076,,27710,22342,28140,30207,29621,
2356,Richland,South Carolina,1989,1990,-80.9,34.02,385745,1999.15,192.334,1175,21,224,1.64,61.169,2.209,16.895,1299.666626,136.5491808,0.52,,,,,,,,,,,,,,,,,,,,,,,,5023,5340,4809,5370,4207,4597,3877,4488,3500,3508,3416,,,53977,50735,50104,64173,52534,,45945,55382,39349,36466,43080,
2357,Saluda,South Carolina,1988,1990,-81.72,34,19926,1208.67,16.444,1210,16,244,2.17,60.723,1.222,6.497,1348.833252,129.3286489,0.02,,,,,,,,,,,,,,,,,,,,,,,,3654,3640,3865,3963,3214,4490,3232,3852,3740,4019,3226,,,37175,33912,43741,36239,31039,,28458,40313,34666,35105,40062,
2358,Spartanburg,South Carolina,NA,1990,-81.98,34.93,284713,2165.93,131.263,1276,11,282,2.4,54.558,0.549,18.97,1258.333374,128.3885211,0.05,,,,,,,,,,,,,,,,,,,,,,,,4467,5707,5383,7071,6697,6958,6384,5032,6147,6866,6304,,,43269,43341,52489,60892,58447,,65792,55987,67721,84268,78779,
2359,Sumter,South Carolina,1989,1990,-80.38,33.92,107570,1758.14,61.119,1161,24,214,1.34,57.006,1.107,8.343,1023.333313,132.3125959,0.54,,,,,,,,,,,,,,,,,,,,,,,,4644,4851,4038,4032,5103,5414,4558,4636,4870,4682,5395,,,42164,37804,41355,47980,56608,,43502,49062,56476,49906,64252,
2360,Union,South Carolina,1979,1990,-81.62,34.68,28867,1319.04,21.956,1230,13,272,2.99,73.832,0.609,5.178,1469.333374,99.5412497,0.77,,,,,,,,,,,,,,,,,,,,,,,,7982,7939,7397,7289,7871,7128,6118,7505,6273,7227,4815,,,62998,62789,56633,55593,73444,,41988,65261,58238,69009,52513,
2361,Williamsburg,South Carolina,1986,1990,-79.72,33.62,34358,2423.19,14.206,1250,25,233,1.61,65.882,0.806,4.335,1243.333374,203.2236275,0.78,,,,,,,,,,,,,,,,,,,,,,,,9011,9837,9906,10179,10618,8176,9361,11149,8962,7518,7523,,,65567,69246,75818,69850,82015,,71978,80345,74291,63837,82572,
2362,York,South Carolina,NA,1990,-81.19,34.97,226971,1820.12,124.208,1211,12,267,2.45,61.666,1.818,14.07,1279.166748,101.7617504,6.22,,,,,,,,,,,,,,,,,,,,,,,,3963,5747,4100,5929,6097,4593,5158,5838,5038,5330,4432,,,41124,49422,40718,56926,66122,,45276,55126,60477,59677,57052,
,,,,,,,,,,1165.651042,21.17447917,223.5729167,22.02028646,46.73813802,2.207455729,11.35745833,1232.304257,139.8678297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,180.7158021,12.01619024,47.09658622,26.91264345,20.4949303,3.424361311,9.433877808,305.9969813,135.4232751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
